https://www.izm.gov.lv/lv/aktualitates/3901-sonedel-saksies-xii-latvijas-skolu-jaunatnes-dziesmu-un-deju-svetku-skasu-maratons,Šonedēļ sāksies XII Latvijas Skolu jaunatnes dziesmu un deju svētku skašu maratons
http://vinda.valmiera.lv/en/node/142,Tautas deju kolektīvs  pirmsskola | Valmiera Youth Center VINDA
https://www.firmas.lv/profile/tautas-deju-kolektivs-nemiers-biedriba/40008270169,"Tautas deju kolektīvs ""NEMIERS"", Biedrība, 40008270169 | Uzņēmumi | Firmas.lv"
http://www.livani.lv/page/258&mode=print,Kultūras dzīvi Līvānu novadā organizē: | Līvānu novads
https://www.lsm.lv/raksts/kultura/dziesmu-un-deju-svetki/rigas-tautas-deju-kolektivi-skates-atrada-savu-meistaribu.a350311/,Rīgas tautas deju kolektīvi skatēs atrāda savu meistarību / Raksts / LSM.lv
https://www.rsu.lv/ackups,"Tautas deju ansamblis ""Ačkups"" | RSU"
https://www.mfa.gov.lv/london/tautiesiem/kolektivi,Pašdarbības kolektīvi
http://www.draugiem.lv/tdamalnava/contacts/,Tautas deju ansamblis Malnava — draugiem.lv
http://www.teiksmina.lv/,www.teiksmina.lv - GALVENĀ
http://www.ikauseklis.lv/kulturizglitiba/tautas-deju-kolektivs-dancitis/,"Tautas deju ansamblis “Dancītis” – ""IK Auseklis"""
https://www.km.gov.lv/lv/kultura/deja,Latvijas Republikas Kultūras ministrija
http://rlb.lv/?p=9087&pp=12791&lang=1509,Rgas Latvieu biedrbas tautas deju ansamblis Vija 
https://lv100.lv/jaunumi/deju-ansamblis-dailrade-triumfe-deju-kolektivu-konkursa/,Deju ansamblis “Daiļrade” triumfē deju kolektīvu konkursā  — Latvija 100
http://www.aizkraukle.lv/lv/kultura/aizkraukles-novada-kulturas-nams/tautas-maksla/deju-kopa-aizkrauklis/,Aizkraukles novads -  Deju kopa “Aizkrauklis”
https://www.nica.lv/categories/videjas-paaudzes-tautas-deju-kolektivs-n/,"Vidējās paaudzes tautas deju kolektīvs ""Nīca"" » Nīcas novads"
http://dancis.lv/par-mums/,Par mums - TDA Dancis
https://www.ogresnovads.lv/lat/iestades_un_agenturas/?cat=14&page=0&org=246,Ogres novads
https://www.rag.lv/tautas-deju-kolektivs/,Tautas deju kolektīvs - RAG
https://www.daugavpilsnovads.lv/daugavpils-novada-skolu-tautas-deju-kolektivu-skate/,Daugavpils novada skolu tautas deju kolektīvu skate - Daugavpils novada dome
