Url,Title,Query,Error,Timestamp
http://fesztivalszovetseg.hu/dns-dumaszinhaz-kulturalis-egyesuletveszpremi-unnepi-j%E2%80%8Batekok-kozhasznu-nonprofit-kft-5/,ScrapeTitleError,kulturalis egyesulet kapcsolat,<urlopen error timed out>,ScrapeMailError,<urlopen error timed out>,"""2020-07-14T14:53:09.591784"""
https://www.juanmoricz.hu/index.php/kapcsolat,Kapcsolat,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:13.424794"""
https://aranybot.hu/jeloles/bodor-tibor-kulturalis-egyesulet/,Bodor Tibor Kulturális egyesület – Arany Bot díj,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:19.832825"""
https://szihalmifuvosok.hu/kapcsolat/,Kapcsolat | Szihalmi Fúvós és Majorett Kulturális Egyesület,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:23.568176"""
https://kisebbsegkutato.tk.mta.hu/adatbazis/migr,TK | Kisebbségkutató Intézet,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:29.209421"""
http://bke.uw.hu/index.php?ldr=5,Bányász Kultúrális Egyesület - Ajka,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:29.657949"""
https://www.civilek.hu/civil-szervezetek/otagu-sip-kulturalis-egyesulet/,“Ötágú Síp” Kulturális Egyesület : Civilek,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:31.308965"""
https://www.magyarkollegium.hu/kapcsolat/index.html,Magyar Kollgium,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:31.935095"""
http://shop.nemzetihang.com/contact,Elérhetőség,kulturalis egyesulet kapcsolat,NONE,NONE,NONE,"""2020-07-14T14:53:33.096933"""
https://pecsiszinhaz.hu/,ScrapeTitleError,kulturalis egyesulet kapcsolat,<urlopen error timed out>,ScrapeMailError,<urlopen error timed out>,"""2020-07-14T14:53:58.267793"""
